FID,OBJECTID,FID_,biosum_plo,statecd,invyr,unitcd,countycd,plot,measyear,measmon,measday,elev,fvs_varian,half_state,subplot_co,gis_yard_d,gis_protec,gis_roadle,all_cond_n,plot_acces,num_cond,one_cond_y,lat,lon,macro_brea,merch_haul,merch_ha_1,merch_ha_2,chip_haul_,chip_hau_1,chip_hau_2,biosum_sta,gis_status,idb_plot_i,cn,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y
4262,4263,4262,120140606041000000000000.000000000000000,6,2014,3,103,89595,2014,8,12,4500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.070000000000000,-122.840000000000000,24, , , , , , ,1,1, ,216959353020000.000000000000000,140276,1869.032023710000000,-240267.066700000000000,231791.843400000010000
4263,4264,4263,120140606041000000000000.000000000000000,6,2014,3,103,93809,2014,4,3,700,CA,CA, , ,N,N,N,Y,1,Y,40.320000000000000,-121.860000000000000,24, , , , , , ,1,1, ,216961030020000.000000000000000,1391325,511.630382543999990,-157584.163299999990000,257341.235400000010000
4264,4265,4264,120140606041000000000000.000000000000000,6,2014,3,103,94570,2014,5,20,1700,CA,CA, , ,N,N,N,Y,1,Y,40.320000000000000,-122.760000000000010,24, , , , , , ,1,1, ,216961001020000.000000000000000,143288,734.832976784000040,-235238.086275999990000,259334.115037000010000
4265,4266,4265,120140606041000000000000.000000000000000,6,2014,3,103,95449,2014,8,13,4100,CA,CAMIX, , ,N,N,N,Y,1,Y,39.920000000000002,-122.860000000000000,24, , , , , , ,1,1, ,216958976020000.000000000000000,141443,278.142501063000000,-244480.724599999990000,215015.871699999990000
4266,4267,4266,120140606041000000000000.000000000000000,6,2014,2,105,53515,2014,10,2,3500,NC,CA, , ,N,N,N,Y,1,Y,40.409999999999997,-123.390000000000000,24, , , , , , ,1,1, ,216960394020000.000000000000000,1535385,527.943539920000030,-287994.617800000010000,270733.371800000020000
4267,4268,4267,120140606041000000000000.000000000000000,6,2014,2,105,58157,2014,5,21,3100,CA,CAMIX, , ,N,N,N,Y,1,Y,40.759999999999998,-123.450000000000000,24, , , , , , ,1,1, ,216959114020000.000000000000000,1551013,337.875584104999970,-291566.397100000000000,309915.939399999970000
4268,4269,4268,120140606041000000000000.000000000000000,6,2014,2,105,61334,2014,7,1,5300,CA,CAMIX, , ,N,N,N,Y,1,Y,41.149999999999999,-122.550000000000000,24, , , , , , ,1,1, ,216959629020000.000000000000000,1553819,77.552474477299995,-214200.512500000010000,350952.263199999990000
4269,4270,4269,120140606041000000000000.000000000000000,6,2014,2,105,63118,2014,9,24,3100,NC,CAMIX, , ,N,N,N,Y,2,N,40.259999999999998,-123.349999999999990,24, , , , , , ,1,1, ,216960809020000.000000000000000,1547296,116.836782293000000,-284756.294999999980000,254434.853899999990000
4270,4271,4270,120140606041000000000000.000000000000000,6,2014,2,105,64936,2014,9,23,4900,CA,CA, , ,N,N,N,Y,1,Y,40.880000000000003,-123.280000000000000,24, , , , , , ,1,1, ,216960380020000.000000000000000,1528691,2576.410134979999800,-279099.830299999970000,322944.489500000030000
4271,4272,4271,120140606041000000000000.000000000000000,6,2014,2,105,66553,2014,6,30,6300,CA,CA, , ,N,N,N,Y,1,Y,41.329999999999998,-122.550000000000000,24, , , , , , ,1,1, ,216960856020000.000000000000000,316267,47.743561962999998,-213700.730844000010000,370985.270430999980000
4272,4273,4272,120140606041000000000000.000000000000000,6,2014,2,105,68394,2014,5,20,3700,NC,CAMIX, , ,N,N,N,Y,2,N,40.740000000000002,-123.500000000000000,24, , , , , , ,1,1, ,216959142020000.000000000000000,1557606,538.680509400000010,-295243.287499999980000,308465.505999999990000
4273,4274,4273,120140606041000000000000.000000000000000,6,2014,2,105,68974,2014,6,17,2100,NC,CA, , ,N,N,N,Y,2,N,40.109999999999999,-123.319999999999990,24, , , , , , ,1,1, ,216959273020000.000000000000000,1395145,1430.706993349999900,-284318.605900000020000,237639.468599999990000
4274,4275,4274,120140606041000000000000.000000000000000,6,2014,2,105,73025,2014,5,22,3700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.909999999999997,-123.470000000000000,24, , , , , , ,1,1, ,216959174020000.000000000000000,1681275,98.970892044999999,-292388.731979999980000,326959.187955999980000
4275,4276,4275,120140606041000000000000.000000000000000,6,2014,2,105,74201,2014,5,12,3500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.409999999999997,-123.200000000000000,24, , , , , , ,1,1, ,216959171020000.000000000000000,145860,92.734931916799994,-271460.726839000010000,270536.861865999990000
4276,4277,4276,120140606041000000000000.000000000000000,6,2014,2,105,76453,2014,4,15,1300,CA,CA, , ,N,N,N,Y,3,N,40.770000000000003,-123.120000000000000,24, , , , , , ,1,1, ,216961431020000.000000000000000,1522186,179.946377748000000,-263596.547299999980000,310214.163000000000000
4277,4278,4277,120140606041000000000000.000000000000000,6,2014,2,105,78265,2014,5,13,3900,CA,CAMIX, , ,N,N,N,Y,1,Y,40.450000000000003,-123.069999999999990,24, , , , , , ,1,1, ,216961731020000.000000000000000,1520806,295.785273527000020,-260348.087900000010000,274360.448600000000000
4278,4279,4278,120140606041000000000000.000000000000000,6,2014,2,105,78587,2014,5,23,2900,CA,CAMIX, , ,N,N,N,Y,1,Y,40.789999999999999,-122.810000000000000,24, , , , , , ,1,1, ,216959395020000.000000000000000,1542805,83.850754908499994,-237146.526699999990000,311762.574700000000000
4279,4280,4279,120140606041000000000000.000000000000000,6,2014,2,105,79776,2014,9,23,5500,NC,CAMIX, , ,N,N,N,Y,1,Y,40.130000000000003,-123.010000000000010,24, , , , , , ,1,1, ,216960556020000.000000000000000,1543457,2622.916695720000000,-258471.364399999990000,240594.869100000010000
4280,4281,4280,120140606041000000000000.000000000000000,6,2014,2,105,82410,2014,6,3,2900,CA,CAMIX, , ,N,N,N,Y,1,Y,40.579999999999998,-123.400000000000010,24, , , , , , ,1,1, ,216960611020000.000000000000000,1558159,467.145642613000010,-287464.689900000000000,289745.562400000000000
4281,4282,4281,120140606041000000000000.000000000000000,6,2014,2,105,83420,2014,8,26,2500,CA,CAMIX, , ,N,N,N,Y,2,N,41.049999999999997,-123.340000000000000,24, , , , , , ,1,1, ,216959164020000.000000000000000,313573,5576.470460999999900,-281463.619799999990000,336449.837200000010000
4282,4283,4282,120140606041000000000000.000000000000000,6,2014,2,105,84603,2014,7,21,3700,CA,CAMIX, , ,N,N,N,Y,1,Y,40.939999999999998,-123.140000000000000,24, , , , , , ,1,1, ,216960559020000.000000000000000,1533274,1747.066220579999900,-265749.445899999990000,327996.203199999990000
4283,4284,4283,120140606041000000000000.000000000000000,6,2014,2,105,87864,2014,6,10,4100,CA,CAMIX, , ,N,N,N,Y,1,Y,40.899999999999999,-123.010000000000010,24, , , , , , ,1,1, ,216961446020000.000000000000000,1686514,1841.847974170000000,-254953.839700000010000,323081.267799999970000
4284,4285,4284,120140606041000000000000.000000000000000,6,2014,2,105,88833,2014,9,30,5700,CA,CA, , ,N,N,N,Y,1,Y,41.100000000000001,-122.849999999999990,24, , , , , , ,1,1, ,216960705020000.000000000000000,317399,1661.355654629999900,-240391.241998999990000,347633.012059999980000
4285,4286,4285,120140606041000000000000.000000000000000,6,2014,2,105,90197,2014,6,4,4100,CA,CA, , ,N,N,N,Y,2,N,40.609999999999999,-123.080000000000000,24, , , , , , ,1,1, ,216960707020000.000000000000000,1518738,9.008768196069999,-260633.093521000000000,292439.200990999990000
4286,4287,4286,120140606041000000000000.000000000000000,6,2014,2,105,90384,2014,5,28,3100,CA,CA, , ,N,N,N,Y,2,N,40.600000000000001,-122.950000000000000,24, , , , , , ,1,1, ,216959587020000.000000000000000,1518688,888.392111716000040,-249557.827300000000000,291860.491199999990000
4287,4288,4287,120140606041000000000000.000000000000000,6,2014,2,105,93474,2014,6,2,3500,CA,CAMIX, , ,N,N,N,Y,1,Y,40.549999999999997,-123.270000000000000,24, , , , , , ,1,1, ,216959166020000.000000000000000,1515427,90.965357256100006,-277027.813442000010000,286356.050177000000000
4288,4289,4288,120140606041000000000000.000000000000000,6,2014,2,105,93912,2014,9,24,3700,NC,CA, , ,N,N,N,Y,2,N,40.049999999999997,-123.190000000000000,24, , , , , , ,1,1, ,216958985020000.000000000000000,145717,2500.756972180000000,-274193.211200000020000,229318.926199999990000
4289,4290,4289,120140606041000000000000.000000000000000,6,2014,2,105,94488,2014,6,18,700,NC,CA, , ,N,N,N,Y,3,N,40.039999999999999,-123.500000000000000,24, , , , , , ,1,1, ,216959274020000.000000000000000,145610,1220.850678080000100,-298316.628399999990000,229206.266200000010000
4290,4291,4290,120140606041000000000000.000000000000000,6,2014,2,105,94715,2014,5,14,5100,CA,CAMIX, , ,N,N,N,Y,3,N,40.299999999999997,-123.060000000000000,24, , , , , , ,1,1, ,216959647020000.000000000000000,97085,204.235706698000000,-260136.168999999990000,257788.279199999990000
4291,4292,4291,120140606041000000000000.000000000000000,6,2014,2,105,95179,2014,9,9,3300,NC,CAMIX, , ,N,N,N,Y,1,Y,40.250000000000000,-123.190000000000000,24, , , , , , ,1,1, ,216959656020000.000000000000000,1535617,167.225238854000000,-271124.958265999970000,252796.215069000000000
4292,4293,4292,120140606041000000000000.000000000000000,6,2014,2,105,95471,2014,6,9,3700,CA,CA, , ,N,N,N,Y,1,Y,40.549999999999997,-122.890000000000000,24, , , , , , ,1,1, ,216960708020000.000000000000000,1524462,39.451190068700001,-244790.353827999990000,285239.987061000020000
4293,4294,4293,120140606041000000000000.000000000000000,6,2014,2,105,97440,2014,7,2,3100,CA,CAMIX, , ,N,N,N,Y,1,Y,41.090000000000003,-122.680000000000010,24, , , , , , ,1,1, ,216960184020000.000000000000000,1539066,33.962568092300003,-225319.168842000010000,344649.480048000000000
4294,4295,4294,120140606041000000000000.000000000000000,6,2014,2,105,98757,2014,5,6,2900,CA,CA, , ,N,N,N,Y,2,N,40.649999999999999,-122.800000000000000,24, , , , , , ,1,1, ,216960438020000.000000000000000,1543165,373.931902943000010,-236519.306600000010000,296362.194499999980000
4295,4296,4295,120140606041000000000000.000000000000000,6,2014,5,107,53482,2014,9,27,7300,WS,CA, , ,N,N,N,Y,1,Y,35.990000000000002,-118.050000000000000,24, , , , , , ,1,1, ,216961558020000.000000000000000,992200,821.354824273999950,175284.684543999990000,-224182.363224000000000
4296,4297,4296,120140606041000000000000.000000000000000,6,2014,5,107,54333,2014,6,21,7700,WS,CA, , ,N,N,N,Y,1,Y,35.890000000000001,-118.060000000000000,24, , , , , , ,1,1, ,216960196020000.000000000000000,992341,268.521130411000000,175116.027600000000000,-234732.185200000010000
4297,4298,4297,120140606041000000000000.000000000000000,6,2014,5,107,54363,2014,7,29,7900,WS,CA, , ,N,N,N,Y,2,N,36.340000000000003,-118.530000000000000,24, , , , , , ,1,1, ,216959945020000.000000000000000,2130161,16764.387538600000000,119195.509000000010000,-196399.746400000000000
4298,4299,4298,120140606041000000000000.000000000000000,6,2014,5,107,55635,2014,8,13,8900,WS,CA, , ,N,N,N,Y,1,Y,36.390000000000001,-118.380000000000000,24, , , , , , ,1,1, ,216959725020000.000000000000000,958234,20701.468614699999000,164570.315700000010000,-172447.572099999990000
4299,4300,4299,120140606041000000000000.000000000000000,6,2014,5,107,62059,2014,10,22,2900,CA,CA, , ,N,N,N,Y,1,Y,36.000000000000000,-118.790000000000010,24, , , , , , ,1,1, ,216958312020000.000000000000000,503452,794.586269703999960,108211.058800000000000,-223716.288000000000000
4300,4301,4300,120140606041000000000000.000000000000000,6,2014,5,107,62758,2014,6,26,8700,WS,CA, , ,N,N,N,Y,2,N,36.359999999999999,-118.650000000000010,24, , , , , , ,1,1, ,216960400020000.000000000000000,1940894,10843.673328800000000,110180.502100000000000,-184185.412500000010000
4301,4302,4301,120140606041000000000000.000000000000000,6,2014,5,107,69285,2014,4,16,2100,CA,CA, , ,N,N,N,Y,1,Y,36.640000000000001,-119.150000000000010,24, , , , , , ,1,1, ,216961464020000.000000000000000,498777,878.508079714000020,75333.700200399995000,-151981.820536999990000
4302,4303,4302,120140606041000000000000.000000000000000,6,2014,5,107,69720,2014,5,9,3300,CA,CA, , ,N,N,N,Y,2,N,36.149999999999999,-118.819999999999990,24, , , , , , ,1,1, ,216960683020000.000000000000000,1947668,142.838138722999990,106002.912500000010000,-206927.219600000010000
4303,4304,4303,120140606041000000000000.000000000000000,6,2014,5,107,73500,2014,6,24,5300,WS,CA, , ,N,N,N,Y,2,N,36.000000000000000,-118.520000000000000,24, , , , , , ,1,1, ,216961244020000.000000000000000,1988451,492.822115395000030,133422.587399999990000,-222611.563300000010000
4304,4305,4304,120140606041000000000000.000000000000000,6,2014,5,107,73557,2014,8,16,7700,WS,CAMIX, , ,N,N,N,Y,1,Y,36.539999999999999,-118.400000000000010,24, , , , , , ,1,1, ,216958204020000.000000000000000,2008565,14027.042945900001000,156295.390799999990000,-158288.735099999990000
4305,4306,4305,120140606041000000000000.000000000000000,6,2014,5,107,74991,2014,10,21,5700,WS,CAMIX, , ,N,N,N,Y,2,N,36.210000000000001,-118.650000000000010,24, , , , , , ,1,1, ,216958798020000.000000000000000,2130161,2047.665259130000100,119590.010800000000000,-198681.345700000010000
4306,4307,4306,120140606041000000000000.000000000000000,6,2014,5,107,77320,2014,8,14,10300,WS,CA, , ,N,N,N,Y,1,Y,36.509999999999998,-118.530000000000000,24, , , , , , ,1,1, ,216961107020000.000000000000000,2131273,20406.669851499999000,113841.457299999990000,-156159.988300000000000
4307,4308,4307,120140606041000000000000.000000000000000,6,2014,5,107,80616,2014,8,28,5900,WS,CA, , ,N,N,N,Y,1,Y,36.649999999999999,-118.849999999999990,24, , , , , , ,1,1, ,216960848020000.000000000000000,2131271,1231.526726719999900,103894.840846000010000,-151129.430910000000000
4308,4309,4308,120140606041000000000000.000000000000000,6,2014,5,107,82587,2014,9,16,8500,WS,CA, , ,N,N,N,Y,2,N,36.210000000000001,-118.220000000000000,24, , , , , , ,1,1, ,216958254020000.000000000000000,2131443,2747.907390460000000,160629.233799999990000,-201910.359999999990000
4309,4310,4309,120140606041000000000000.000000000000000,6,2014,5,107,84516,2014,6,24,4300,WS,CA, , ,N,N,N,Y,2,N,35.850000000000001,-118.630000000000000,24, , , , , , ,1,1, ,216960943020000.000000000000000,1988938,1466.649447220000000,124662.843299999990000,-240894.005700000010000
4310,4311,4310,120140606041000000000000.000000000000000,6,2014,5,107,88971,2014,9,4,7300,WS,CAMIX, , ,N,N,N,Y,2,N,36.159999999999997,-118.510000000000010,24, , , , , , ,1,1, ,216958560020000.000000000000000,2130577,564.421963085000020,133923.993060000010000,-205848.632497999990000
4311,4312,4311,120140606041000000000000.000000000000000,6,2014,5,107,90635,2014,6,24,5700,WS,CA, , ,N,N,N,Y,1,Y,36.189999999999998,-118.340000000000000,24, , , , , , ,1,1, ,216959750020000.000000000000000,992635,2413.847620040000000,151073.780399999990000,-203079.656599999990000
4312,4313,4312,120140606041000000000000.000000000000000,6,2014,5,107,91538,2014,9,17,8900,WS,CAMIX, , ,N,N,N,Y,1,Y,36.700000000000003,-118.630000000000000,24, , , , , , ,1,1, ,216958289020000.000000000000000,1322179,9123.699504489999500,122550.937800000000000,-136325.915400000000000
4313,4314,4313,120140606041000000000000.000000000000000,6,2014,5,107,94775,2014,9,18,8100,WS,CAMIX, , ,N,N,N,Y,1,Y,36.700000000000003,-118.690000000000000,24, , , , , , ,1,1, ,216958288020000.000000000000000,1989290,8072.695117659999600,110744.884700000000000,-140269.770500000010000
4314,4315,4314,120140606041000000000000.000000000000000,6,2014,5,107,94809,2014,9,17,7500,WS,CA, , ,N,N,N,Y,1,Y,36.020000000000003,-118.209999999999990,24, , , , , , ,1,1, ,216961526020000.000000000000000,1945600,1118.611309680000000,161402.331199999990000,-219289.222799999990000
4315,4316,4315,120140606041000000000000.000000000000000,6,2014,5,107,96399,2014,6,27,8700,WS,CAMIX, , ,N,N,N,Y,1,Y,36.049999999999997,-118.340000000000000,24, , , , , , ,1,1, ,216961453020000.000000000000000,1940982,215.693751553000000,149535.536400000010000,-217386.289400000010000
4316,4317,4316,120140606041000000000000.000000000000000,6,2014,5,107,97997,2014,10,23,4300,WS,CA, , ,N,N,N,Y,1,Y,36.049999999999997,-118.640000000000000,24, , , , , , ,1,1, ,216959946020000.000000000000000,1947201,47.619614336799998,122335.171700000010000,-217710.254900000000000
4317,4318,4317,120140606041000000000000.000000000000000,6,2014,5,109,51847,2014,7,21,6900,WS,CAMIX, , ,N,N,N,Y,2,N,38.049999999999997,-119.860000000000000,24, , , , , , ,1,1, ,216958666020000.000000000000000,1559092,4219.474153070000300,9661.833899999999600,430.864199999999980
4318,4319,4318,120140606041000000000000.000000000000000,6,2014,5,109,53636,2014,6,1,2300,CA,CA, , ,N,N,N,Y,2,N,37.920000000000002,-120.270000000000000,24, , , , , , ,1,1, ,216959517020000.000000000000000,1317369,448.860057325000010,-24044.068599999999000,-10386.206200000001000
4319,4320,4319,120140606041000000000000.000000000000000,6,2014,5,109,62187,2014,5,6,900,CA,CA, , ,N,N,N,Y,3,N,37.820000000000000,-120.330000000000000,24, , , , , , ,1,1, ,216960534020000.000000000000000,1317934,168.875645276000000,-29062.095748000000000,-21939.458255800000000
4320,4321,4320,120140606041000000000000.000000000000000,6,2014,5,109,63757,2014,5,21,3900,WS,CA, , ,N,N,N,Y,2,N,38.210000000000001,-120.290000000000010,24, , , , , , ,1,1, ,216960329020000.000000000000000,1569686,61.802024789299999,-25415.677333500000000,21593.099706900000000
4321,4322,4321,120140606041000000000000.000000000000000,6,2014,5,109,69122,2014,4,22,2900,WS,CA, , ,N,N,N,Y,1,Y,38.060000000000002,-120.330000000000000,24, , , , , , ,1,1, ,216961737020000.000000000000000,258705,56.106835577299996,-28892.565648200001000,4850.547144930000300
4322,4323,4322,120140606041000000000000.000000000000000,6,2014,5,109,69445,2014,7,23,8900,WS,CA, , ,N,N,N,Y,1,Y,38.109999999999999,-119.690000000000000,24, , , , , , ,1,1, ,216961449020000.000000000000000,2515,17649.117260800002000,9569.494800000000400,12048.883300000000000
4323,4324,4323,120140606041000000000000.000000000000000,6,2014,5,109,69582,2014,5,7,1500,CA,CA, , ,N,N,N,Y,2,N,38.009999999999998,-120.440000000000000,24, , , , , , ,1,1, ,216961566020000.000000000000000,1927491,160.816287878999990,-38574.388200000001000,-457.454999998000010
4324,4325,4324,120140606041000000000000.000000000000000,6,2014,5,109,73820,2014,5,28,7100,WS,CAMIX, , ,N,N,N,Y,1,Y,38.409999999999997,-120.020000000000000,24, , , , , , ,1,1, ,216960938020000.000000000000000,1652722,11.964239726600001,-1735.924022220000100,43749.966328700000000
4325,4326,4325,120140606041000000000000.000000000000000,6,2014,5,109,74692,2014,5,9,4300,WS,CAMIX, , ,N,N,N,Y,1,Y,38.200000000000003,-120.130000000000000,24, , , , , , ,1,1, ,216961779020000.000000000000000,1569569,89.809010509000004,-11457.954237399999000,20441.032520799999000
4326,4327,4326,120140606041000000000000.000000000000000,6,2014,5,109,74790,2014,5,29,8100,WS,CA, , ,N,N,N,Y,2,N,38.210000000000001,-119.870000000000000,24, , , , , , ,1,1, ,216960346020000.000000000000000,2652,1790.460522440000000,10167.191100000000000,20205.924999999999000
4327,4328,4327,120140606041000000000000.000000000000000,6,2014,5,109,76674,2014,5,19,4300,WS,CA, , ,N,N,N,Y,1,Y,38.049999999999997,-120.140000000000000,24, , , , , , ,1,1, ,216958846020000.000000000000000,260260,24.847329261399999,-12264.798092800000000,3772.489269319999900
